医療機関名_x,都道府県コード_x,構想区域名称_x,休日に受診した患者延べ数,休日に受診した患者延べ数_うち診察後直ちに入院となった患者延べ数,夜間・時間外に受診した患者延べ数,夜間・時間外に受診した患者延べ数_うち診察後直ちに入院となった患者延べ数,救急車の受入件数,施設全体_医師,施設全体_医師_常勤,院内総病床数,院内総一般病床数,院内総新規入棟患者数（年間）,一般病床_許可病床,療養病床_許可病床,在棟患者延べ数（年間）,新規入棟患者数（年間）,退棟患者数（年間）,急性期病床数の施設全体に占める割合,うち、院内の他病棟からの転棟（年間）,うち、家庭からの入院（年間）,うち、他の病院、診療所からの転院（年間）,うち、介護施設、福祉施設からの入院（年間）,うち、介護医療院からの入院（年間）,うち、院内の出生（年間）,うち、その他（年間）,手術総数,全身麻酔の手術総数,放射線治療,化学療法,構想区域人口,病床利用率,平均存棟日数,新規入棟患者数のうち院内の他病棟からの転棟の割合,新規入棟患者数のうち家庭からの入院の割合,新規入棟患者数のうち他の病院、診療所からの転院の割合,新規入棟患者数のうち介護施設、福祉施設からの入院の割合,新規入棟患者数のうち介護医療院からの入院の割合,新規入棟患者数のうち院内の出生（年間）,新規入棟患者数のうちその他の割合,構想区域人口あたりの救急車受入件数,構想区域全体の総救急車受入件数,個別医療機関の救急車受入数の構想区域全体に占める割合,構想区域内の救急車受入数の最大割合,施設全体の医師のうち常勤医師の割合,構想区域全体の常勤医師数,個別医療機関の常勤医師数の構想区域全体に占める割合,構想区域全体の医師数,個別医療機関の医師数の構想区域全体に占める割合,構想区域人口あたりの常勤医師数,構想区域人口あたりの医師数,病床数あたりの常勤医師数,病床数あたりの医師数,救急受入件数のカテゴリー,うち、他病棟、他院から転棟（年間）,うち、施設からの入院（年間）,新規入棟患者数のうち他病棟、他院から転棟の割合,新規入棟患者数のうち施設からの入院の割合,新規入棟患者のうち休日に受診診察後直ちに入院となった患者の割合,新規入棟患者のうち夜間・時間外に受診診察後直ちに入院となった患者の割合,構想区域人口のカテゴリー
医療法人社団仙齢会はりま病院,28,東播磨,123,35,517,117,695,15.1,9,89,89,1352,89,0,26009,1352,1438,100.0,85,1060,80,122,5,0,0,525.0,283.0,0.0,40.0,716073,80.06464522087117,18.644444444444446,6.28698224852071,78.40236686390533,5.9171597633136095,9.023668639053255,0.3698224852071006,0.0,0.0,0.9705714361524593,31583,2.200550929297407,24.66833423044043,59.60264900662252,831,1.083032490974729,923.4,1.6352609919861383,1.160496206392365,1.2895333297024185,0.10112359550561797,0.1696629213483146,501-750,165,127,12.20414201183432,9.393491124260354,2.5887573964497044,8.653846153846153,60-80万
医療法人社団以心会 中野胃腸病院,23,西三河北部,55,40,55,50,50,10.9,6,67,67,3670,67,0,3977,3670,3742,100.0,0,3658,2,10,0,0,0,2118.0,138.0,0.0,60.0,484282,16.2625230014312,1.0731246627091204,0.0,99.67302452316076,0.05449591280653951,0.2724795640326975,0.0,0.0,0.0,0.1032456296124985,17420,0.28702640642939153,45.275545350172216,55.04587155963303,484,1.2396694214876034,548.5,1.9872379216043754,0.9994176946489856,1.1326045568491085,0.08955223880597014,0.16268656716417912,0-250,2,10,0.05449591280653951,0.2724795640326975,1.08991825613079,1.3623978201634876,40-60万
医療法人社団伊豆七海会 熱海所記念病院,22,熱海伊東,962,140,745,314,1365,25.2,14,144,144,2059,96,0,31489,1826,1810,66.66666666666666,60,1515,91,160,0,0,0,591.0,321.0,132.0,90.0,99699,89.86586757990867,17.32068206820682,3.285870755750274,82.96823658269442,4.983570646221248,8.762322015334064,0.0,0.0,0.0,13.691210543736647,6802,20.06762716847986,50.61746545133784,55.55555555555556,127,11.023622047244094,147.60000000000002,17.073170731707314,1.2738342410656076,1.480456173080974,0.09722222222222222,0.175,1251-1500,151,160,8.269441401971523,8.762322015334064,6.799417192812045,15.25012141816416,0-20万
医療法人社団俊和会 寺田病院,13,区東北部,50,20,45,40,50,14.0,9,50,50,4073,50,0,12285,4073,4068,100.0,0,4073,0,0,0,0,0,3030.0,197.0,0.0,60.0,1365611,67.31506849315069,3.0180567497850386,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.03661364766393944,54591,0.09159018885896943,20.365994394680442,64.28571428571429,692,1.300578034682081,1070.7,1.307555804613804,0.5067328836689219,0.7840446510755992,0.18,0.28,0-250,0,0,0.0,0.0,0.4910385465259023,0.9820770930518046,100-200万
医療法人社団保健会谷津保健病院,12,東葛南部,557,187,1417,615,1911,31.0,25,274,274,5331,205,0,44238,4591,4594,74.81751824817519,664,3423,113,381,0,10,0,1511.0,475.0,5.0,194.0,1796572,59.1219512195122,9.632661948829613,14.46307993901111,74.55891962535397,2.4613373992594205,8.298845567414507,0.0,0.21781746896101067,0.0,1.063692409767045,71505,2.672540381791483,15.380742605412209,80.64516129032258,1590,1.5723270440251573,1926.1,1.6094699132962982,0.8850188024749356,1.0720973053125618,0.09124087591240876,0.11313868613138686,1751-2000,777,381,16.92441733827053,8.298845567414507,3.5077846557869066,11.536297129994374,100-200万
医療法人社団修世会 木場病院,13,区東部,297,45,795,60,568,6.7,2,76,45,388,45,0,9586,358,0,59.210526315789465,0,204,83,71,0,0,0,10.0,0.0,0.0,0.0,1494327,58.36225266362253,53.55307262569833,0.0,56.98324022346368,23.18435754189944,19.832402234636874,0.0,0.0,0.0,0.3801042208298452,53788,1.055997620287053,14.090503458020375,29.850746268656714,1281,0.156128024980484,1790.2,0.3742598592336052,0.8572420895828021,1.1979974931858957,0.02631578947368421,0.0881578947368421,501-750,83,71,23.18435754189944,19.832402234636874,11.597938144329897,15.463917525773196,100-200万
医療法人社団健和会函館おおむら整形外科病院,1,南渡島,134,5,0,0,35,6.2,4,56,56,857,56,0,15618,857,859,100.0,0,745,111,1,0,0,0,279.0,169.0,0.0,5.0,359223,76.40900195694717,18.202797202797203,0.0,86.93115519253209,12.95215869311552,0.11668611435239205,0.0,0.0,0.0,0.09743251406507934,19755,0.1771703366236396,28.72184257150089,64.51612903225806,520,0.7692307692307693,570.1,1.0875285037712683,1.4475687803954647,1.5870364648143354,0.07142857142857142,0.11071428571428572,0-250,111,1,12.95215869311552,0.11668611435239205,0.5834305717619603,0.0,20-40万
医療法人社団健生会 いそだ病院,34,福山・府中,211,40,86,55,66,6.6,4,41,41,621,41,0,12389,621,610,100.0,0,428,83,110,0,0,0,189.0,60.0,0.0,0.0,506835,82.78650183762112,20.128350934199837,0.0,68.92109500805152,13.365539452495975,17.713365539452496,0.0,0.0,0.0,0.13021989404835893,17228,0.3830972834919898,20.594381239842114,60.60606060606061,508,0.7874015748031495,624.8,1.056338028169014,1.0022985784328233,1.2327483303244644,0.0975609756097561,0.16097560975609757,0-250,83,110,13.365539452495975,17.713365539452496,6.44122383252818,8.856682769726248,40-60万
医療法人社団健育会西伊豆健育会病院,22,賀茂,0,0,0,0,0,14.6,8,80,80,1347,38,0,11796,908,916,47.5,3,782,52,71,0,0,0,126.0,0.0,0.0,25.0,59546,85.04686373467916,12.93421052631579,0.3303964757709251,86.12334801762115,5.726872246696035,7.819383259911894,0.0,0.0,0.0,0.0,2059,0.0,63.67168528411851,54.794520547945204,30,26.666666666666668,55.3,26.40144665461121,0.5038121788197361,0.9286937829577133,0.1,0.1825,0-250,55,71,6.057268722466961,7.819383259911894,0.0,0.0,0-20万
医療法人社団健齢会 ふれあい平塚ホスピタル,14,湘南西部,10,0,30,0,0,8.0,6,125,125,630,40,0,14223,352,437,32.0,28,9,271,20,0,0,24,10.0,0.0,0.0,25.0,581839,97.41780821917808,36.053231939163496,7.954545454545454,2.556818181818182,76.98863636363636,5.681818181818182,0.0,0.0,6.8181818181818175,0.0,23886,0.0,39.74713221133718,75.0,396,1.5151515151515151,475.3,1.683147485798443,0.6806006472580903,0.816892645560026,0.048,0.064,0-250,299,20,84.94318181818183,5.681818181818182,0.0,0.0,40-60万
医療法人社団優慈会佐々木病院,11,北部,846,114,936,97,1322,15.8,8,129,79,1727,79,0,18916,1548,1380,61.240310077519375,9,1333,31,174,0,0,1,103.0,30.0,0.0,25.0,501367,65.6008323218311,12.920765027322405,0.5813953488372093,86.11111111111111,2.0025839793281652,11.24031007751938,0.0,0.0,0.06459948320413438,2.636791013369448,37645,3.511754549076903,21.46898658520388,50.632911392405056,658,1.21580547112462,846.1,1.8673915612811725,1.3124118659584696,1.6875861394946219,0.06201550387596899,0.12248062015503877,1251-1500,40,174,2.5839793281653747,11.24031007751938,6.601042269832079,5.61667631731326,40-60万
医療法人社団光風会長久病院,28,播磨姫路,172,50,428,103,286,14.4,6,50,50,858,47,0,14633,656,652,94.0,199,434,12,11,0,0,0,302.0,198.0,0.0,15.0,818320,85.29874672107258,22.374617737003057,30.335365853658537,66.15853658536585,1.8292682926829267,1.676829268292683,0.0,0.0,0.0,0.349496529475022,21653,1.3208331409042626,18.736433750519556,41.666666666666664,892,0.672645739910314,1050.6,1.3706453455168477,1.0900381268941246,1.2838498386939095,0.12,0.28800000000000003,251-500,211,11,32.16463414634146,1.676829268292683,5.827505827505827,12.004662004662006,80-100万
医療法人社団全仁会埼玉筑波病院,11,東部,102,20,45,25,93,9.1,4,221,165,359,56,0,11277,317,326,25.339366515837103,4,221,23,61,8,0,0,74.0,20.0,0.0,55.0,1155470,55.17123287671233,35.07620528771384,1.2618296529968454,69.71608832807571,7.255520504731862,19.242902208201894,2.5236593059936907,0.0,0.0,0.0804867283443101,101383,0.09173135535543435,4.6812581991063595,43.956043956043956,3546,0.1128031584884377,4366.6,0.20840012824623272,3.068881061386276,3.779068257938328,0.01809954751131222,0.041176470588235294,0-250,27,69,8.517350157728707,21.766561514195583,5.571030640668524,6.963788300835655,100-200万
医療法人社団全仁会東都春日部病院,11,東部,169,55,149,60,324,20.9,10,184,130,998,76,0,15585,892,889,41.30434782608695,19,739,83,51,0,0,0,217.0,105.0,0.0,40.0,1155470,56.18240807498197,17.501403705783268,2.130044843049327,82.847533632287,9.304932735426009,5.7174887892376685,0.0,0.0,0.0,0.28040537616727396,101383,0.3195802057544164,4.6812581991063595,47.84688995215311,3546,0.2820078962210942,4366.6,0.47863326157651254,3.068881061386276,3.779068257938328,0.05434782608695652,0.11358695652173913,251-500,102,51,11.434977578475337,5.7174887892376685,5.511022044088176,6.012024048096192,100-200万
医療法人社団八九十会 高月整形外科病院,13,南多摩,404,10,255,55,319,11.3,5,31,31,984,31,0,5851,984,982,100.0,0,984,0,0,0,0,0,800.0,742.0,0.0,0.0,1440971,51.71011931064958,5.952187182095626,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.2213785010246563,33655,0.94785321646115,13.552221066706286,44.24778761061947,623,0.8025682182985553,878.5,1.2862834376778602,0.43234735466570806,0.6096583484331052,0.16129032258064516,0.3645161290322581,251-500,0,0,0.0,0.0,1.0162601626016259,5.589430894308943,100-200万
医療法人社団公仁会 槇殿順記念病院,34,広島,86,77,288,238,266,7.6,6,28,28,1249,28,0,7866,1249,1242,100.0,0,1231,2,16,0,0,0,54.0,17.0,0.0,21.0,1366912,76.96673189823875,6.315535929345645,0.0,98.55884707766212,0.16012810248198558,1.2810248198558847,0.0,0.0,0.0,0.19459921340949526,41617,0.6391618809621068,17.221327822764735,78.94736842105263,1350,0.4444444444444444,1540.7,0.49328227429090665,0.9876275868527017,1.1271391281955239,0.21428571428571427,0.2714285714285714,251-500,2,16,0.16012810248198558,1.2810248198558847,6.164931945556445,19.055244195356284,100-200万
医療法人社団公和会中村記念愛成病院,1,北網,83,60,351,203,10,4.0,4,41,41,1651,41,0,6717,1651,1633,100.0,0,1012,0,0,0,639,0,346.0,45.0,0.0,0.0,208460,44.88473103909121,4.090742996345919,0.0,61.2961841308298,0.0,0.0,0.0,38.7038158691702,0.0,0.04797083373309028,6564,0.15234613040828762,48.23278488726386,100.0,174,2.2988505747126435,199.7,2.0030045067601403,0.8346925069557709,0.9579775496498129,0.0975609756097561,0.0975609756097561,0-250,0,0,0.0,0.0,3.6341611144760746,12.295578437310722,20-40万
医療法人社団冠心会大崎病院東京ハートセンター,13,区南部,77,30,220,142,646,7.0,7,78,78,0,78,0,20931,0,0,100.0,0,0,0,0,0,0,0,498.0,50.0,0.0,25.0,1170569,73.51949420442571,,,,,,,,,0.5518683648721263,36263,1.7814301078234014,20.14174227173703,100.0,1280,0.546875,1644.4,0.4256871807346145,1.093485305009786,1.4047869027797593,0.08974358974358974,0.08974358974358974,501-750,0,0,,,,,100-200万
医療法人社団函館脳神経外科病院,1,南渡島,614,201,1041,388,1253,12.5,10,128,128,2953,84,0,30145,1875,1915,65.625,533,1204,52,86,0,0,0,441.0,269.0,0.0,35.0,359223,98.32028701891716,15.907651715039577,28.426666666666666,64.21333333333334,2.7733333333333334,4.586666666666667,0.0,0.0,0.0,3.4880840035298406,19755,6.342698051126297,28.72184257150089,80.0,520,1.9230769230769231,570.1,2.1925977898614275,1.4475687803954647,1.5870364648143354,0.078125,0.09765625,1251-1500,585,86,31.2,4.586666666666667,6.806637317981713,13.13918049441246,20-40万
医療法人社団刀圭会協立病院,1,十勝,144,10,114,15,215,9.4,7,120,60,1154,60,0,16894,852,967,50.0,32,566,125,129,0,0,0,275.0,145.0,0.0,5.0,332648,77.14155251141553,18.575041231445848,3.755868544600939,66.43192488262912,14.671361502347418,15.140845070422534,0.0,0.0,0.0,0.6463288521199586,10592,2.029833836858006,42.18277945619335,74.46808510638297,312,2.2435897435897436,386.0,2.435233160621762,0.9379283807508236,1.1603857531083908,0.058333333333333334,0.07833333333333334,0-250,157,129,18.427230046948356,15.140845070422534,0.8665511265164645,1.2998266897746966,20-40万
医療法人社団前橋会 高崎ハートホスピタル,10,高崎・安中,72,55,93,88,230,18.0,5,199,49,395,49,0,0,0,0,24.623115577889447,0,0,0,0,0,0,0,417.0,50.0,0.0,0.0,427880,0.0,,,,,,,,,0.537533888005983,9784,2.350776778413737,36.04865085854456,27.77777777777778,185,2.7027027027027026,264.3,6.81044267877412,0.432364214265682,0.6176965504347013,0.02512562814070352,0.09045226130653267,0-250,0,0,,,13.924050632911392,22.278481012658226,40-60万
医療法人社団創生会 町田病院,13,南多摩,1060,55,563,60,1357,16.5,10,120,120,1526,60,0,18592,1011,1005,50.0,2,856,29,118,0,0,6,0.0,0.0,0.0,0.0,1440971,84.89497716894978,18.444444444444443,0.19782393669634024,84.66864490603363,2.868447082096934,11.671612265084075,0.0,0.0,0.5934718100890208,0.9417260999700896,33655,4.0320903283316,13.552221066706286,60.60606060606061,623,1.6051364365971106,878.5,1.8782014797951052,0.43234735466570806,0.6096583484331052,0.08333333333333333,0.1375,1251-1500,31,118,3.066271018793274,11.671612265084075,3.604193971166448,3.9318479685452163,100-200万
医療法人社団創造会平和台病院,12,東葛北部,1618,138,1140,254,1206,25.1,19,184,144,2344,104,0,27235,1716,1689,56.52173913043478,122,1340,56,198,0,0,0,472.0,183.0,0.0,90.0,1407697,71.74657534246575,15.997063142437591,7.109557109557109,78.08857808857809,3.263403263403263,11.538461538461538,0.0,0.0,0.0,0.856718455747224,51163,2.357172175204738,18.822195727381118,75.69721115537848,1103,1.7225747960108795,1571.1,1.5976067723251226,0.7835493007373036,1.1160782469522914,0.10326086956521739,0.1364130434782609,1001-1250,178,198,10.372960372960373,11.538461538461538,5.887372013651877,10.836177474402731,100-200万
医療法人社団創進会みつわ台総合病院,12,千葉,2177,339,5188,737,8087,49.5,40,261,261,4736,205,0,62522,4384,4388,78.544061302682,249,3744,92,299,0,0,0,1858.0,939.0,0.0,190.0,974951,83.5576344804544,14.254901960784315,5.679744525547445,85.40145985401459,2.0985401459854014,6.820255474452555,0.0,0.0,0.0,8.294775840016575,43512,18.585677514248943,18.585677514248943,80.8080808080808,1140,3.508771929824561,1763.5,2.8069180606747945,1.1692895335252744,1.8088088529577384,0.1532567049808429,0.1896551724137931,2001+,341,299,7.778284671532846,6.820255474452555,7.157939189189189,15.561655405405405,80-100万
医療法人社団北水会北水会記念病院,8,水戸,109,72,81,60,171,0.0,0,173,128,2320,83,0,27253,2064,2071,47.97687861271676,13,1719,59,245,0,0,28,1562.0,1504.0,0.0,25.0,457941,89.95873906585246,13.18162031438936,0.6298449612403101,83.28488372093024,2.8585271317829455,11.870155038759691,0.0,0.0,1.3565891472868217,0.3734105485204426,21132,0.8091993185689949,22.875260268786672,,673,0.0,827.1,0.0,1.46962163248104,1.8061278636330882,0.0,0.0,0-250,72,245,3.488372093023256,11.870155038759691,3.103448275862069,2.586206896551724,40-60万
医療法人社団医仁会 ふくやま病院,28,東播磨,558,60,555,81,454,12.7,7,92,92,1272,92,0,26228,1272,1276,100.0,21,512,729,10,0,0,0,246.0,60.0,0.0,30.0,716073,78.10601548540798,20.58712715855573,1.650943396226415,40.25157232704403,57.311320754716974,0.7861635220125787,0.0,0.0,0.0,0.6340135712420382,31583,1.4374821897856442,24.66833423044043,55.118110236220474,831,0.842358604091456,923.4,1.375351960147282,1.160496206392365,1.2895333297024185,0.07608695652173914,0.13804347826086955,251-500,750,10,58.9622641509434,0.7861635220125787,4.716981132075472,6.367924528301887,60-80万
医療法人社団医凰会さいたま岩槻病院,11,さいたま,133,45,335,87,577,12.2,10,90,90,878,27,0,8364,399,379,30.0,163,148,40,48,0,0,0,67.0,60.0,0.0,15.0,1324025,84.87062404870623,21.5012853470437,40.852130325814535,37.092731829573935,10.025062656641603,12.030075187969924,0.0,0.0,0.0,0.4357923755216102,59322,0.9726576986615421,15.058494319139612,81.9672131147541,1463,0.683526999316473,1688.6,0.7224920052114178,1.1049640301353827,1.275353562055097,0.1111111111111111,0.13555555555555554,501-750,203,48,50.877192982456144,12.030075187969924,5.125284738041002,9.90888382687927,100-200万
医療法人社団医凰会並木病院,11,西部,151,40,55,25,66,9.8,7,183,101,751,43,0,13911,556,558,23.497267759562842,0,222,243,91,0,0,0,55.0,50.0,0.0,55.0,771746,88.63332271424021,24.974865350089768,0.0,39.92805755395683,43.70503597122302,16.366906474820144,0.0,0.0,0.0,0.08552036550885914,103724,0.06363040376383479,8.977671512861054,71.42857142857142,3047,0.2297341647522153,3531.9,0.2774710495767151,3.9481902076589965,4.576505741526358,0.03825136612021858,0.053551912568306013,0-250,243,91,43.70503597122302,16.366906474820144,5.326231691078561,3.3288948069241013,60-80万
医療法人社団医王会 朝倉健生病院,40,朝倉,380,75,426,114,403,35.0,19,150,150,1912,110,0,32994,1673,1616,73.33333333333334,421,974,172,106,0,0,0,250.0,129.0,0.0,40.0,81763,82.17683686176838,20.063241106719367,25.164375373580395,58.218768679019725,10.280932456664674,6.335923490735206,0.0,0.0,0.0,4.9288798111615275,2174,18.537258509659612,63.89144434222631,54.285714285714285,29,65.51724137931035,53.3,65.66604127579738,0.354683658867703,0.6518841040568472,0.12666666666666668,0.23333333333333334,251-500,593,106,35.44530783024507,6.335923490735206,3.922594142259414,5.96234309623431,0-20万
医療法人社団医聖会学研都市病院,26,山城南,1007,50,1817,191,562,26.3,14,300,250,2927,150,0,16447,2116,2079,50.0,402,1369,179,166,0,0,0,684.0,473.0,0.0,35.0,121118,30.040182648401824,7.841239570917759,18.99810964083176,64.69754253308129,8.459357277882798,7.844990548204159,0.0,0.0,0.0,4.640103040010568,2948,19.063772048846676,80.93622795115333,53.2319391634981,80,17.5,99.3,26.485397784491443,0.6605128882577321,0.81986162254991,0.04666666666666667,0.08766666666666667,501-750,581,166,27.45746691871456,7.844990548204159,1.7082336863682952,6.525452681926888,0-20万
医療法人社団千寿雅会長谷川病院,12,市原,322,50,541,60,440,0.0,0,37,37,0,37,0,8060,0,0,100.0,0,0,0,0,0,0,0,5.0,0.0,0.0,0.0,269524,59.681599407626805,,,,,,,,,1.6325076802065863,10835,4.060913705583756,45.86063682510383,,326,0.0,356.6,0.0,1.209539781243971,1.3230732699128835,0.0,0.0,251-500,0,0,,,,,20-40万
医療法人社団千春会千春会病院,26,京都・乙訓,372,60,669,462,428,16.3,11,60,60,942,60,0,17422,942,946,100.0,0,692,131,119,0,0,0,141.0,65.0,0.0,5.0,1617143,79.55251141552512,18.45550847457627,0.0,73.46072186836517,13.906581740976645,12.632696390658174,0.0,0.0,0.0,0.2646642875738262,72121,0.5934471235839769,9.187337945951942,67.48466257668711,2802,0.39257673090649536,3703.7999999999997,0.44008855769749994,1.7326853593034135,2.29033548671948,0.18333333333333332,0.27166666666666667,251-500,131,119,13.906581740976645,12.632696390658174,6.369426751592357,49.044585987261144,100-200万
医療法人社団千秋会田中脳神経外科病院,13,区西北部,362,50,620,92,1011,6.7,4,58,58,957,58,0,16331,957,961,100.0,0,807,30,120,0,0,0,362.0,257.0,0.0,5.0,1993903,77.1421823334908,17.029197080291972,0.0,84.32601880877742,3.1347962382445136,12.539184952978054,0.0,0.0,0.0,0.5070457289045656,70738,1.4292176764963669,11.019536882580791,59.70149253731343,2247,0.1780151312861593,2861.7,0.2341265681238425,1.1269354627582184,1.4352252842791249,0.06896551724137931,0.11551724137931035,1001-1250,30,120,3.1347962382445136,12.539184952978054,5.22466039707419,9.61337513061651,100-200万
医療法人社団卓秀会 平塚胃腸病院,13,区西北部,45,10,60,40,60,8.9,8,40,40,1350,40,0,4239,1350,1340,100.0,0,1330,20,0,0,0,0,959.0,65.0,0.0,15.0,1993903,29.034246575342465,3.1516728624535317,0.0,98.51851851851852,1.4814814814814816,0.0,0.0,0.0,0.0,0.030091734653089945,70738,0.08482004014815234,11.019536882580791,89.8876404494382,2247,0.3560302625723186,2861.7,0.31100394870182063,1.1269354627582184,1.4352252842791249,0.2,0.2225,0-250,20,0,1.4814814814814816,0.0,0.7407407407407408,2.9629629629629632,100-200万
医療法人社団協友会メディカルトピア草加病院,11,東部,76,30,76,55,114,35.7,23,80,80,2210,80,0,17004,2210,2259,100.0,34,2129,22,25,0,0,0,1788.0,1326.0,0.0,25.0,1155470,58.23287671232877,7.609756097560975,1.5384615384615385,96.33484162895928,0.9954751131221719,1.1312217194570136,0.0,0.0,0.0,0.09866115087367046,101383,0.11244488720988727,4.6812581991063595,64.42577030812325,3546,0.6486181613085167,4366.6,0.817569733889067,3.068881061386276,3.779068257938328,0.2875,0.44625000000000004,0-250,56,25,2.5339366515837103,1.1312217194570136,1.3574660633484164,2.48868778280543,100-200万
医療法人社団協友会八潮中央総合病院,11,東部,1092,200,1439,415,2079,42.9,31,250,250,4236,186,0,56417,3782,3789,74.4,790,2503,93,396,0,0,0,1296.0,886.0,0.0,100.0,1155470,83.1006039181028,14.903447364945185,20.88841882601798,66.18191433104178,2.459016393442623,10.47065044949762,0.0,0.0,0.0,1.7992678304066745,101383,2.0506396535908387,4.6812581991063595,72.26107226107227,3546,0.8742244782853921,4366.6,0.9824577474465258,3.068881061386276,3.779068257938328,0.124,0.1716,2001+,883,396,23.347435219460603,10.47065044949762,4.721435316336167,9.796978281397545,100-200万
医療法人社団協友会千葉愛友会記念病院,12,東葛北部,478,60,784,60,1300,40.1,25,268,268,3622,135,0,31793,3052,2974,50.37313432835821,282,2124,243,302,0,101,0,796.0,424.0,5.0,152.0,1407697,64.52156265854896,10.551941586458678,9.239842726081259,69.59370904325033,7.9619921363040635,9.895150720838794,0.0,3.309305373525557,0.0,0.923494189445598,51163,2.5408986963235147,18.822195727381118,62.34413965087282,1103,2.2665457842248413,1571.1,2.552351855387945,0.7835493007373036,1.1160782469522914,0.09328358208955224,0.1496268656716418,1251-1500,525,302,17.201834862385322,9.895150720838794,1.6565433462175594,1.6565433462175594,100-200万
