TRUE,TRUE,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
医療法人財団朔望会 リハビリテーションエーデルワイス病院,15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団田島厚生会舟渡病院,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団田島厚生会舟渡病院,5,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団慈誠会 慈誠会記念病院,20,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団慈誠会 慈誠会記念病院,5,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団慈誠会 慈誠会記念病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団慈誠会 慈誠会記念病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
順天堂大学医学部附属練馬病院,401,40,15,55,,,,,,,,,,,,,,,,,,,,,,,,,,
順天堂大学医学部附属練馬病院,710,523,25,114,,,,,,,,,,,,,,,,,,,,,,,,,,
順天堂大学医学部附属練馬病院,450,71,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
順天堂大学医学部附属練馬病院,878,640,45,194,,,,,,,,,,,,,,,,,,,,,,,,,,
順天堂大学医学部附属練馬病院,364,94,30,60,,,,,,,,,,,,,,,,,,,,,,,,,,
順天堂大学医学部附属練馬病院,856,65,60,231,,,,,,,,,,,,,,,,,,,,,,,,,,
順天堂大学医学部附属練馬病院,1048,800,60,197,,,,,,,,,,,,,,,,,,,,,,,,,,
順天堂大学医学部附属練馬病院,443,252,71,364,,,,,,,,,,,,,,,,,,,,,,,,,,
順天堂大学医学部附属練馬病院,265,60,40,259,,,,,,,,,,,,,,,,,,,,,,,,,,
順天堂大学医学部附属練馬病院,20,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
順天堂大学医学部附属練馬病院,347,200,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,
順天堂大学医学部附属練馬病院,45,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
順天堂大学医学部附属練馬病院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
大泉生協病院,120,0,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,
大泉生協病院,55,0,0,35,,,,,,,,,,,,,,,,,,,,,,,,,,
浩生会 スズキ病院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
浩生会 スズキ病院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団千秋会田中脳神経外科病院,362,257,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
公益財団法人東京都医療保健協会練馬総合病院,1379,728,0,60,,,,,,,,,,,,,,,,,,,,,,,,,,
公益財団法人東京都医療保健協会練馬総合病院,683,404,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,
公益財団法人東京都医療保健協会練馬総合病院,700,517,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,
公益財団法人東京都医療保健協会練馬総合病院,262,5,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団遼山会 関町病院,298,259,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団久保田産婦人科病院,390,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
公益社団法人地域医療振興協会練馬光が丘病院,338,66,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,
公益社団法人地域医療振興協会練馬光が丘病院,322,60,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
公益社団法人地域医療振興協会練馬光が丘病院,72,30,0,35,,,,,,,,,,,,,,,,,,,,,,,,,,
公益社団法人地域医療振興協会練馬光が丘病院,35,15,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,
公益社団法人地域医療振興協会練馬光が丘病院,598,337,0,65,,,,,,,,,,,,,,,,,,,,,,,,,,
公益社団法人地域医療振興協会練馬光が丘病院,954,534,0,60,,,,,,,,,,,,,,,,,,,,,,,,,,
公益社団法人地域医療振興協会練馬光が丘病院,77,5,0,72,,,,,,,,,,,,,,,,,,,,,,,,,,
公益社団法人地域医療振興協会練馬光が丘病院,308,60,0,45,,,,,,,,,,,,,,,,,,,,,,,,,,
公益社団法人地域医療振興協会練馬光が丘病院,272,156,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団 さくら景星会 桜台病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団 さくら景星会 桜台病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団秀佑会 東海病院,50,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団純正会 東大泉病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団純正会 東大泉病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団慈誠会 練馬駅リハビリテーション病院,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団慈誠会 練馬駅リハビリテーション病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団慈誠会 練馬駅リハビリテーション病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
慈雲堂病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団育陽会 練馬さくら病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団育陽会 練馬さくら病院,15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団育陽会 練馬さくら病院,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団はなぶさ会 島村記念病院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団はなぶさ会 島村記念病院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団健育会　ねりま健育会病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団健育会　ねりま健育会病院,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団関川会 関川病院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団関川会 関川病院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団関川会 関川病院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
三ノ輪病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
三ノ輪病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
社会福祉法人上宮会 日暮里上宮病院,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
社会福祉法人上宮会 日暮里上宮病院,72,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
社会医療法人社団正志会 荒木記念東京リバーサイド病院,862,348,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
社会医療法人社団正志会 荒木記念東京リバーサイド病院,50,0,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団藤寿会 佐藤病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団藤寿会 佐藤病院,70,55,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団愛和会南千住病院,60,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団愛和会南千住病院,15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団杏精会 岡田病院,76,10,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団成守会 はせがわ病院,166,60,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団成守会 はせがわ病院,45,10,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人財団眞光会竹内病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団美誠会 荒川病院,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団美誠会 荒川病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団美誠会 荒川病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
社会医療法人社団昭愛会 水野記念リハビリテーション病院,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
社会医療法人社団昭愛会 水野記念リハビリテーション病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
愛里病院,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
愛里病院,62,50,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,
愛里病院,20,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団美誠会足立北病院,35,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団美誠会足立北病院,25,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人財団健和会 柳原病院,86,0,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人財団健和会 柳原病院,196,60,0,60,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団苑田会 苑田会人工関節センター病院,777,765,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団大和会 平成扇病院,60,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団大和会 平成扇病院,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団苑田会 苑田会リハビリテーション病院,0,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団苑田会 苑田会リハビリテーション病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
社会医療法人社団 医善会 いずみ記念病院,60,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
社会医療法人社団 医善会 いずみ記念病院,60,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
社会医療法人社団 医善会 いずみ記念病院,350,77,0,45,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団日岩会 下井病院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団苑田会 苑田第一病院,571,373,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団苑田会 苑田第一病院,461,306,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団苑田会 苑田第一病院,50,5,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団苑田会 苑田第一病院,134,50,10,25,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団苑田会 苑田第一病院,310,95,0,177,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団苑田会 苑田第一病院,124,55,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団苑田会 苑田第二病院,108,0,0,60,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団大坪会 東和病院,265,192,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団大坪会 東和病院,65,5,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団大坪会 東和病院,10,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団大坪会 東和病院,132,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団大坪会 東和病院,25,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団大坪会 東和病院,55,0,0,35,,,,,,,,,,,,,,,,,,,,,,,,,,
特定医療法人社団潤恵会敬仁病院,129,0,0,60,,,,,,,,,,,,,,,,,,,,,,,,,,
特定医療法人社団潤恵会敬仁病院,60,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団けいせい会 東京北部病院,65,50,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団けいせい会 東京北部病院,312,112,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団けいせい会 東京北部病院,575,333,0,60,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団すずき病院,60,0,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団すずき病院,60,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
西新井病院,353,132,0,60,,,,,,,,,,,,,,,,,,,,,,,,,,
西新井病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
西新井病院,114,0,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,
西新井病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
西新井病院,50,5,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
西新井病院,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
足立十全病院,5,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
足立十全病院,45,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,
足立十全病院,15,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団福寿会 福寿会足立東部病院,289,154,0,35,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団福寿会 福寿会足立東部病院,157,98,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団福寿会 福寿会足立東部病院,26,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団俊和会 寺田病院,3030,197,0,60,,,,,,,,,,,,,,,,,,,,,,,,,,
綾瀬循環器病院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
綾瀬循環器病院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
社会医療法人社団昭愛会 水野記念病院,285,243,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
社会医療法人社団昭愛会 水野記念病院,45,10,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,
社会医療法人社団昭愛会 水野記念病院,180,65,0,60,,,,,,,,,,,,,,,,,,,,,,,,,,
社会医療法人社団昭愛会 水野記念病院,354,309,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
社会医療法人社団昭愛会 水野記念病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
社会医療法人社団昭愛会 水野記念病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団心和会足立共済病院,65,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
博慈会記念総合病院,358,198,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
博慈会記念総合病院,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
博慈会記念総合病院,417,205,50,184,,,,,,,,,,,,,,,,,,,,,,,,,,
博慈会記念総合病院,263,10,60,70,,,,,,,,,,,,,,,,,,,,,,,,,,
博慈会記念総合病院,5,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
博慈会記念総合病院,45,40,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
博慈会記念総合病院,176,60,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,
博慈会記念総合病院,337,227,25,45,,,,,,,,,,,,,,,,,,,,,,,,,,
博慈会記念総合病院,274,5,30,35,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団寿英会 内田病院,65,35,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団寿英会 内田病院,61,0,0,35,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団苑田会 苑田第三病院,874,359,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団苑田会 苑田第三病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
長寿リハビリセンター病院,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
長寿リハビリセンター病院,20,0,0,60,,,,,,,,,,,,,,,,,,,,,,,,,,
長寿リハビリセンター病院,5,0,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,
長寿リハビリセンター病院,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団弘仁勝和会 勝和会病院,161,60,0,60,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団苑風会 苑風会病院,40,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
友愛病院,74,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団哲仁会 井口病院,177,162,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人財団健和会 柳原リハビリテーション病院,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人財団健和会 柳原リハビリテーション病院,45,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団福寿会 福寿会舎人病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団苑田会 竹の塚脳神経リハビリテーション病院,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団苑田会 竹の塚脳神経リハビリテーション病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団苑田会 竹の塚脳神経リハビリテーション病院,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,
社会医療法人社団 慈生会 等潤病院,767,462,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,
社会医療法人社団 慈生会 等潤病院,35,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,
社会医療法人社団 慈生会 等潤病院,186,5,0,45,,,,,,,,,,,,,,,,,,,,,,,,,,
社会医療法人社団 慈生会 等潤病院,60,55,0,55,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人財団桜会 桜会病院,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人財団桜会 桜会病院,20,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人財団桜会 桜会病院,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人財団桜会 桜会病院,15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人財団桜会 桜会病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人財団桜会 桜会病院,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
扇大橋病院,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
扇大橋病院,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団洪泳会 第二洪誠病院,71,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人財団梅田病院,50,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人財団梅田病院,0,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人財団梅田病院,10,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,
社会福祉法人勝楽堂病院,70,0,0,60,,,,,,,,,,,,,,,,,,,,,,,,,,
社会福祉法人勝楽堂病院,30,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人財団桜会 あだち共生病院,45,0,0,60,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団福寿会 慈英会病院,20,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
あやせ循環器リハビリ病院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団東京朝日会あさひ病院,15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団東京朝日会あさひ病院,60,25,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団東京朝日会あさひ病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団星風会 井上病院,76,65,0,35,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団星風会 井上病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団忠医会 大高病院,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団忠医会 大高病院,45,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団忠医会 大高病院,20,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団苑田会 花はたリハビリテーション病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団苑田会 花はたリハビリテーション病院,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団苑田会 花はたリハビリテーション病院,5,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団洪泳会 東京洪誠病院,60,5,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団洪泳会 東京洪誠病院,10,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団洪泳会 東京洪誠病院,351,336,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団明芳会 イムスリハビリテーションセンター東京葛飾病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団明芳会 イムスリハビリテーションセンター東京葛飾病院,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
小澤病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人財団葛飾厚生会東立病院,40,0,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人財団葛飾厚生会東立病院,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団高山整形外科病院,324,306,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人財団慈光会 堀切中央病院,60,0,0,35,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人財団慈光会 堀切中央病院,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人財団慈光会 堀切中央病院,25,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
葛飾リハビリテーション病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
葛飾リハビリテーション病院,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団明芳会 イムス葛飾ハートセンター,910,78,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団明芳会 イムス葛飾ハートセンター,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団明芳会 イムス葛飾ハートセンター,410,351,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人財団謙仁会亀有病院,182,60,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人財団謙仁会亀有病院,60,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
社会福祉法人仁生社江戸川病院高砂分院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
社会福祉法人仁生社江戸川病院高砂分院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
社会医療法人社団光仁会 第一病院,115,60,0,60,,,,,,,,,,,,,,,,,,,,,,,,,,
社会医療法人社団光仁会 第一病院,81,55,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,
社会医療法人社団光仁会 第一病院,40,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団直和会 平成立石病院,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団直和会 平成立石病院,260,71,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団直和会 平成立石病院,514,313,0,60,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団直和会 平成立石病院,550,340,0,60,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団直和会 平成立石病院,81,50,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団直和会 平成立石病院,36,25,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団湘南会 亀有中央病院,45,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団湘南会 亀有中央病院,35,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団玲瓏会 金町中央病院,490,78,0,65,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団玲瓏会 金町中央病院,45,0,0,35,,,,,,,,,,,,,,,,,,,,,,,,,,
かつしか江戸川病院,30,5,0,25,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団五十鈴会坂本病院,15,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団五十鈴会坂本病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
東京慈恵会医科大学葛飾医療センター,1143,509,50,120,,,,,,,,,,,,,,,,,,,,,,,,,,
東京慈恵会医科大学葛飾医療センター,168,159,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
東京慈恵会医科大学葛飾医療センター,861,526,45,72,,,,,,,,,,,,,,,,,,,,,,,,,,
東京慈恵会医科大学葛飾医療センター,604,315,60,87,,,,,,,,,,,,,,,,,,,,,,,,,,
東京慈恵会医科大学葛飾医療センター,432,20,60,258,,,,,,,,,,,,,,,,,,,,,,,,,,
東京慈恵会医科大学葛飾医療センター,662,5,45,95,,,,,,,,,,,,,,,,,,,,,,,,,,
東京慈恵会医科大学葛飾医療センター,621,234,35,90,,,,,,,,,,,,,,,,,,,,,,,,,,
東京慈恵会医科大学葛飾医療センター,196,47,0,45,,,,,,,,,,,,,,,,,,,,,,,,,,
東京慈恵会医科大学葛飾医療センター,332,249,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,
イムス東京葛飾総合病院,344,45,0,35,,,,,,,,,,,,,,,,,,,,,,,,,,
イムス東京葛飾総合病院,747,311,0,55,,,,,,,,,,,,,,,,,,,,,,,,,,
イムス東京葛飾総合病院,578,392,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,
イムス東京葛飾総合病院,356,261,0,50,,,,,,,,,,,,,,,,,,,,,,,,,,
イムス東京葛飾総合病院,447,40,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,
イムス東京葛飾総合病院,223,123,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,
イムス東京葛飾総合病院,239,216,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,
イムス東京葛飾総合病院,160,83,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人嬉泉会嬉泉病院,264,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人嬉泉会嬉泉病院,55,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
湘南メディカル記念病院,25,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
社会福祉法人恩賜財団東京都済生会向島病院,30,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,
社会福祉法人恩賜財団東京都済生会向島病院,79,60,0,35,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人相生会 墨田病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
同愛記念病院,396,151,15,45,,,,,,,,,,,,,,,,,,,,,,,,,,
同愛記念病院,665,326,10,138,,,,,,,,,,,,,,,,,,,,,,,,,,
同愛記念病院,948,308,45,204,,,,,,,,,,,,,,,,,,,,,,,,,,
同愛記念病院,254,45,0,35,,,,,,,,,,,,,,,,,,,,,,,,,,
同愛記念病院,60,30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
同愛記念病院,49,15,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,
同愛記念病院,415,109,10,55,,,,,,,,,,,,,,,,,,,,,,,,,,
同愛記念病院,496,5,15,382,,,,,,,,,,,,,,,,,,,,,,,,,,
同愛記念病院,753,421,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,
同愛記念病院,55,0,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団 隆靖会 墨田中央病院,123,30,0,35,,,,,,,,,,,,,,,,,,,,,,,,,,
医療法人社団 隆靖会 墨田中央病院,485,159,0,82,,,,,,,,,,,,,,,,,,,,,,,,,,
東京都リハビリテーション病院,50,35,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
東京都リハビリテーション病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
東京都リハビリテーション病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
東京都リハビリテーション病院,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
